feature	method	group1	group2	p_values	adj_method	p_adjust	description
K00034	LinDA	negative	positive	0.548191854405027	BH	0.998916294953412	gdh; glucose 1-dehydrogenase [EC:1.1.1.47]
K00036	LinDA	negative	positive	0.857032778157398	BH	0.998916294953412	G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]
K00039	LinDA	negative	positive	0.0119174144344229	BH	0.124417137730129	rbtD; ribitol 2-dehydrogenase [EC:1.1.1.56]
K00040	LinDA	negative	positive	0.908493936627823	BH	0.998916294953412	uxuB; fructuronate reductase [EC:1.1.1.57]
K00041	LinDA	negative	positive	0.743762043041422	BH	0.998916294953412	uxaB; tagaturonate reductase [EC:1.1.1.58]
K00042	LinDA	negative	positive	0.74494795954596	BH	0.998916294953412	garR, glxR; 2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]
K00045	LinDA	negative	positive	0.908591770600953	BH	0.998916294953412	E1.1.1.67, mtlK; mannitol 2-dehydrogenase [EC:1.1.1.67]
K00046	LinDA	negative	positive	0.636502276242158	BH	0.998916294953412	idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]
K00048	LinDA	negative	positive	0.884529931026171	BH	0.998916294953412	fucO; lactaldehyde reductase [EC:1.1.1.77]
K00050	LinDA	negative	positive	0.260206906886974	BH	0.822992882607067	ttuD; hydroxypyruvate reductase [EC:1.1.1.81]
K00052	LinDA	negative	positive	0.971440045787006	BH	0.998916294953412	leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]
K00053	LinDA	negative	positive	0.879649297648952	BH	0.998916294953412	ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]
K00054	LinDA	negative	positive	0.573852597954288	BH	0.998916294953412	mvaA; hydroxymethylglutaryl-CoA reductase [EC:1.1.1.88]
K00055	LinDA	negative	positive	0.135895388457934	BH	0.571394005887201	E1.1.1.90; aryl-alcohol dehydrogenase [EC:1.1.1.90]
K00057	LinDA	negative	positive	0.89526465064934	BH	0.998916294953412	gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]
K00058	LinDA	negative	positive	0.891405487731885	BH	0.998916294953412	serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
K00059	LinDA	negative	positive	0.928226861461309	BH	0.998916294953412	fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K00060	LinDA	negative	positive	0.417405685379308	BH	0.925716420206015	tdh; threonine 3-dehydrogenase [EC:1.1.1.103]
K00064	LinDA	negative	positive	0.929465804556695	BH	0.998916294953412	E1.1.1.122; D-threo-aldose 1-dehydrogenase [EC:1.1.1.122]
K00065	LinDA	negative	positive	0.434223980674725	BH	0.942663621991968	kduD; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]
K00066	LinDA	negative	positive	0.660774870760756	BH	0.998916294953412	algD; GDP-mannose 6-dehydrogenase [EC:1.1.1.132]
K00067	LinDA	negative	positive	0.6736568853522	BH	0.998916294953412	rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]
K00068	LinDA	negative	positive	0.309946374086357	BH	0.84264561066335	srlD; sorbitol-6-phosphate 2-dehydrogenase [EC:1.1.1.140]
K00073	LinDA	negative	positive	0.667963003424606	BH	0.998916294953412	allD; ureidoglycolate dehydrogenase (NAD+) [EC:1.1.1.350]
K00074	LinDA	negative	positive	0.977514546600138	BH	0.998916294953412	paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
K00075	LinDA	negative	positive	0.793771377822261	BH	0.998916294953412	murB; UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]
K00076	LinDA	negative	positive	0.429539539371251	BH	0.941658904252612	hdhA; 7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159]
K00077	LinDA	negative	positive	0.719787500057247	BH	0.998916294953412	panE, apbA; 2-dehydropantoate 2-reductase [EC:1.1.1.169]
K00078	LinDA	negative	positive	0.189688176458957	BH	0.691524318713739	DHDH; dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP) [EC:1.3.1.20 1.1.1.179]
K00082	LinDA	negative	positive	0.967648337832999	BH	0.998916294953412	ribD2; 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:1.1.1.193]
K00086	LinDA	negative	positive	0.522193366450328	BH	0.998916294953412	dhaT; 1,3-propanediol dehydrogenase [EC:1.1.1.202]
K00087	LinDA	negative	positive	0.155232953653036	BH	0.615492113445847	ygeS, xdhA; xanthine dehydrogenase molybdenum-binding subunit [EC:1.17.1.4]
K00088	LinDA	negative	positive	0.915288601002228	BH	0.998916294953412	IMPDH, guaB; IMP dehydrogenase [EC:1.1.1.205]
K00090	LinDA	negative	positive	0.000768398570049218	BH	0.0265519504310981	ghrB; glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]
K00091	LinDA	negative	positive	0.201476850647508	BH	0.71354216793516	E1.1.1.219; dihydroflavonol-4-reductase [EC:1.1.1.219]
K00094	LinDA	negative	positive	0.0423704546118106	BH	0.285709662802387	E1.1.1.251, gatD; galactitol-1-phosphate 5-dehydrogenase [EC:1.1.1.251]
K00096	LinDA	negative	positive	0.811221222312989	BH	0.998916294953412	araM, egsA; glycerol-1-phosphate dehydrogenase [NAD(P)+] [EC:1.1.1.261]
K00097	LinDA	negative	positive	0.625392429907105	BH	0.998916294953412	pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]
K00098	LinDA	negative	positive	0.929465804556695	BH	0.998916294953412	idnD; L-idonate 5-dehydrogenase [EC:1.1.1.264]
K00099	LinDA	negative	positive	0.916121217071479	BH	0.998916294953412	dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]
K00100	LinDA	negative	positive	0.968231717362221	BH	0.998916294953412	bdhAB; butanol dehydrogenase [EC:1.1.1.-]
K00101	LinDA	negative	positive	0.00810265991928826	BH	0.0960054040738579	lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]
K00102	LinDA	negative	positive	0.125463456090753	BH	0.541753863402474	LDHD, dld; D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]
K00104	LinDA	negative	positive	0.3695804764031	BH	0.861884240772115	glcD; glycolate oxidase [EC:1.1.3.15]
K00105	LinDA	negative	positive	0.0393372262151768	BH	0.270901177194356	E1.1.3.21; alpha-glycerophosphate oxidase [EC:1.1.3.21]
K00108	LinDA	negative	positive	0.211724873912296	BH	0.731040621822556	betA, CHDH; choline dehydrogenase [EC:1.1.99.1]
K00111	LinDA	negative	positive	0.807837601307881	BH	0.998916294953412	glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
K00112	LinDA	negative	positive	0.1680076566263	BH	0.63838730223053	glpB; glycerol-3-phosphate dehydrogenase subunit B [EC:1.1.5.3]
K00113	LinDA	negative	positive	0.166049231088217	BH	0.633704435945663	glpC; glycerol-3-phosphate dehydrogenase subunit C
K00114	LinDA	negative	positive	0.929465804556695	BH	0.998916294953412	exaA; alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8]
K00116	LinDA	negative	positive	0.000344387472103713	BH	0.0265519504310981	mqo; malate dehydrogenase (quinone) [EC:1.1.5.4]
K00117	LinDA	negative	positive	0.00190550028791515	BH	0.0366390999623921	gcd; quinoprotein glucose dehydrogenase [EC:1.1.5.2]
K00121	LinDA	negative	positive	0.260968704581481	BH	0.822992882607067	frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]
K00122	LinDA	negative	positive	0.278046378163753	BH	0.834002636514743	FDH; formate dehydrogenase [EC:1.17.1.9]
K00123	LinDA	negative	positive	0.0206153428500112	BH	0.172784286438365	fdoG, fdhF, fdwA; formate dehydrogenase major subunit [EC:1.17.1.9]
K00124	LinDA	negative	positive	0.060201617319553	BH	0.357118331866475	fdoH, fdsB; formate dehydrogenase iron-sulfur subunit
K00125	LinDA	negative	positive	0.336145017748346	BH	0.84264561066335	fdhB; formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6]
K00127	LinDA	negative	positive	0.344747861371911	BH	0.84264561066335	fdoI, fdsG; formate dehydrogenase subunit gamma
K00128	LinDA	negative	positive	0.714295855898931	BH	0.998916294953412	ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
K00130	LinDA	negative	positive	0.177162028561365	BH	0.659634365941463	betB, gbsA; betaine-aldehyde dehydrogenase [EC:1.2.1.8]
K00131	LinDA	negative	positive	0.814986827894864	BH	0.998916294953412	gapN; glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9]
K00132	LinDA	negative	positive	0.23844952160019	BH	0.782811634289389	E1.2.1.10; acetaldehyde dehydrogenase (acetylating) [EC:1.2.1.10]
K00133	LinDA	negative	positive	0.83723415851314	BH	0.998916294953412	asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
K00134	LinDA	negative	positive	0.750144120757989	BH	0.998916294953412	GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
K00135	LinDA	negative	positive	0.124388807472013	BH	0.539199149768977	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
K00137	LinDA	negative	positive	0.000743595145598641	BH	0.0265519504310981	prr; aminobutyraldehyde dehydrogenase [EC:1.2.1.19]
K00138	LinDA	negative	positive	0.00189565788233759	BH	0.0366390999623921	aldB; aldehyde dehydrogenase [EC:1.2.1.-]
K00140	LinDA	negative	positive	0.623195721198634	BH	0.998916294953412	mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
K00141	LinDA	negative	positive	0.929465804556695	BH	0.998916294953412	xylC; benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28]
K00145	LinDA	negative	positive	0.967876724283535	BH	0.998916294953412	argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]
K00146	LinDA	negative	positive	0.00178676139940143	BH	0.0366390999623921	feaB; phenylacetaldehyde dehydrogenase [EC:1.2.1.39]
K00147	LinDA	negative	positive	0.950499557261815	BH	0.998916294953412	proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]
K00148	LinDA	negative	positive	0.929465804556695	BH	0.998916294953412	fdhA; glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46]
K00150	LinDA	negative	positive	0.19289030016887	BH	0.699441978653885	gap2; glyceraldehyde-3-phosphate dehydrogenase (NAD(P)) [EC:1.2.1.59]
K00151	LinDA	negative	positive	0.0010764321145183	BH	0.0278072758203112	hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K00153	LinDA	negative	positive	0.929465804556695	BH	0.998916294953412	E1.1.1.306; S-(hydroxymethyl)mycothiol dehydrogenase [EC:1.1.1.306]
K00154	LinDA	negative	positive	0.929465804556695	BH	0.998916294953412	E1.2.1.68; coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]
K00156	LinDA	negative	positive	0.744827453313177	BH	0.998916294953412	poxB; pyruvate dehydrogenase (quinone) [EC:1.2.5.1]
K00158	LinDA	negative	positive	0.037357233402999	BH	0.260430229352795	E1.2.3.3, poxL; pyruvate oxidase [EC:1.2.3.3]
K00161	LinDA	negative	positive	0.421239977510446	BH	0.931515114943476	PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]
K00162	LinDA	negative	positive	0.434808034792275	BH	0.943058843164741	PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]
K00163	LinDA	negative	positive	0.0386660506420566	BH	0.269076958340508	aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K00164	LinDA	negative	positive	0.332655091012896	BH	0.84264561066335	OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]
K00166	LinDA	negative	positive	0.991780458223876	BH	0.99893230333488	BCKDHA, bkdA1; 2-oxoisovalerate dehydrogenase E1 component alpha subunit [EC:1.2.4.4]
K00167	LinDA	negative	positive	0.991780458223876	BH	0.99893230333488	BCKDHB, bkdA2; 2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4]
K00169	LinDA	negative	positive	0.365483003039996	BH	0.858400690475833	porA; pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]
K00170	LinDA	negative	positive	0.480213668966934	BH	0.991922081605127	porB; pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]
K00171	LinDA	negative	positive	0.202056106836392	BH	0.714446072205067	porD; pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]
K00172	LinDA	negative	positive	0.368778492479285	BH	0.861884240772115	porC, porG; pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]
K00174	LinDA	negative	positive	0.658484613847926	BH	0.998916294953412	korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]
K00175	LinDA	negative	positive	0.654609020260759	BH	0.998916294953412	korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]
K00176	LinDA	negative	positive	0.920105921207859	BH	0.998916294953412	korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]
K00177	LinDA	negative	positive	0.875261480463525	BH	0.998916294953412	korC, oorC; 2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]
K00179	LinDA	negative	positive	0.492834731055758	BH	0.998916294953412	iorA; indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]
K00180	LinDA	negative	positive	0.453525640187438	BH	0.962140473652029	iorB; indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]
K00183	LinDA	negative	positive	0.491522934290703	BH	0.998916294953412	NA
K00184	LinDA	negative	positive	0.194539349472996	BH	0.701673804769779	dmsB; dimethyl sulfoxide reductase iron-sulfur subunit
K00185	LinDA	negative	positive	0.105300802400784	BH	0.484120561791862	dmsC; dimethyl sulfoxide reductase membrane subunit
K00186	LinDA	negative	positive	0.334038189154408	BH	0.84264561066335	vorA; 2-oxoisovalerate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.7]
K00187	LinDA	negative	positive	0.131135891630189	BH	0.557966781239871	vorB; 2-oxoisovalerate ferredoxin oxidoreductase beta subunit [EC:1.2.7.7]
K00188	LinDA	negative	positive	0.131135891630189	BH	0.557966781239871	vorD; 2-oxoisovalerate ferredoxin oxidoreductase delta subunit [EC:1.2.7.7]
K00194	LinDA	negative	positive	0.929615513829721	BH	0.998916294953412	cdhD, acsD; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit delta [EC:2.1.1.245]
K00196	LinDA	negative	positive	0.23517251134447	BH	0.776704888818763	cooF; anaerobic carbon-monoxide dehydrogenase iron sulfur subunit
K00197	LinDA	negative	positive	0.79915631775199	BH	0.998916294953412	cdhE, acsC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma [EC:2.1.1.245]
K00198	LinDA	negative	positive	0.418611425956471	BH	0.927717015812128	cooS, acsA; anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4]
K00200	LinDA	negative	positive	0.336145017748346	BH	0.84264561066335	fwdA, fmdA; formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12]
K00201	LinDA	negative	positive	0.336145017748346	BH	0.84264561066335	fwdB, fmdB; formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12]
K00202	LinDA	negative	positive	0.336145017748346	BH	0.84264561066335	fwdC, fmdC; formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12]
K00203	LinDA	negative	positive	0.336145017748346	BH	0.84264561066335	fwdD, fmdD; formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12]
K00204	LinDA	negative	positive	0.336145017748346	BH	0.84264561066335	fwdH; 4Fe-4S ferredoxin
K00205	LinDA	negative	positive	0.334038189154408	BH	0.84264561066335	fwdF, fmdF; 4Fe-4S ferredoxin
K00208	LinDA	negative	positive	0.913105983441545	BH	0.998916294953412	fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
K00209	LinDA	negative	positive	0.147332624174091	BH	0.599830871425834	fabV, ter; enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]
K00210	LinDA	negative	positive	0.260754480708914	BH	0.822992882607067	NA
K00214	LinDA	negative	positive	0.929465804556695	BH	0.998916294953412	BLVRA, bvdR; biliverdin reductase [EC:1.3.1.24]
K00215	LinDA	negative	positive	0.872830240948753	BH	0.998916294953412	dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]
K00216	LinDA	negative	positive	0.00200131052113289	BH	0.0366390999623921	entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
K00218	LinDA	negative	positive	0.958222395002643	BH	0.998916294953412	por; protochlorophyllide reductase [EC:1.3.1.33]
K00219	LinDA	negative	positive	0.581910330452241	BH	0.998916294953412	fadH; 2,4-dienoyl-CoA reductase (NADPH2) [EC:1.3.1.34]
K00220	LinDA	negative	positive	0.430683574653612	BH	0.942663621991968	tyrC; cyclohexadieny/prephenate dehydrogenase [EC:1.3.1.43 1.3.1.12]
K00226	LinDA	negative	positive	0.207430343004548	BH	0.721666559331247	pyrD; dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]
K00228	LinDA	negative	positive	6.16688582261413e-05	BH	0.0265519504310981	CPOX, hemF; coproporphyrinogen III oxidase [EC:1.3.3.3]
K00230	LinDA	negative	positive	0.446975548559242	BH	0.95646929275052	hemG; menaquinone-dependent protoporphyrinogen oxidase [EC:1.3.5.3]
K00231	LinDA	negative	positive	0.770104513924544	BH	0.998916294953412	PPOX, hemY; protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]
K00239	LinDA	negative	positive	0.758173419070135	BH	0.998916294953412	sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]
K00240	LinDA	negative	positive	0.992013382016831	BH	0.99893230333488	sdhB, frdB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]
K00241	LinDA	negative	positive	0.807368324337533	BH	0.998916294953412	sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit
K00242	LinDA	negative	positive	0.0815744621030363	BH	0.410408305821819	sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit
K00243	LinDA	negative	positive	0.868229523165383	BH	0.998916294953412	K00243; uncharacterized protein
K00244	LinDA	negative	positive	0.555674211661749	BH	0.998916294953412	frdA; fumarate reductase flavoprotein subunit [EC:1.3.5.4]
K00245	LinDA	negative	positive	0.044674013841084	BH	0.291933930020346	frdB; fumarate reductase iron-sulfur subunit [EC:1.3.5.4]
K00246	LinDA	negative	positive	0.0393639503235143	BH	0.270901177194356	frdC; fumarate reductase subunit C
K00247	LinDA	negative	positive	0.0681163567863357	BH	0.378918140060604	frdD; fumarate reductase subunit D
K00248	LinDA	negative	positive	0.530086421152171	BH	0.998916294953412	ACADS, bcd; butyryl-CoA dehydrogenase [EC:1.3.8.1]
K00249	LinDA	negative	positive	0.412384344011159	BH	0.919922724318431	ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]
K00252	LinDA	negative	positive	0.261020403497798	BH	0.822992882607067	GCDH, gcdH; glutaryl-CoA dehydrogenase [EC:1.3.8.6]
K00253	LinDA	negative	positive	0.811432850240907	BH	0.998916294953412	IVD, ivd; isovaleryl-CoA dehydrogenase [EC:1.3.8.4]
K00254	LinDA	negative	positive	0.487579006691131	BH	0.998916294953412	DHODH, pyrD; dihydroorotate dehydrogenase [EC:1.3.5.2]
K00257	LinDA	negative	positive	0.257126628565837	BH	0.819718036780257	mbtN, fadE14; acyl-ACP dehydrogenase [EC:1.3.99.-]
K00259	LinDA	negative	positive	0.559109026211988	BH	0.998916294953412	ald; alanine dehydrogenase [EC:1.4.1.1]
K00260	LinDA	negative	positive	0.952680993125269	BH	0.998916294953412	gudB, rocG; glutamate dehydrogenase [EC:1.4.1.2]
K00261	LinDA	negative	positive	0.152595587476039	BH	0.608146554645832	GLUD1_2, gdhA; glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]
K00262	LinDA	negative	positive	0.930458339227211	BH	0.998916294953412	E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]
K00263	LinDA	negative	positive	0.170095987000152	BH	0.643919752522261	E1.4.1.9; leucine dehydrogenase [EC:1.4.1.9]
K00265	LinDA	negative	positive	0.773107633000089	BH	0.998916294953412	gltB; glutamate synthase (NADPH) large chain [EC:1.4.1.13]
K00266	LinDA	negative	positive	0.980553982648857	BH	0.998916294953412	gltD; glutamate synthase (NADPH) small chain [EC:1.4.1.13]
K00274	LinDA	negative	positive	0.1838496122757	BH	0.677515760557616	MAO, aofH; monoamine oxidase [EC:1.4.3.4]
K00275	LinDA	negative	positive	0.196925381139067	BH	0.704344861908557	pdxH, PNPO; pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]
K00276	LinDA	negative	positive	0.00108316393539019	BH	0.0278072758203112	AOC3, AOC2, tynA; primary-amine oxidase [EC:1.4.3.21]
K00278	LinDA	negative	positive	0.89072703466095	BH	0.998916294953412	nadB; L-aspartate oxidase [EC:1.4.3.16]
K00281	LinDA	negative	positive	0.435890056582723	BH	0.94341132569164	GLDC, gcvP; glycine dehydrogenase [EC:1.4.4.2]
K00282	LinDA	negative	positive	0.612280873993625	BH	0.998916294953412	gcvPA; glycine dehydrogenase subunit 1 [EC:1.4.4.2]
K00283	LinDA	negative	positive	0.429797085574218	BH	0.941658904252612	gcvPB; glycine dehydrogenase subunit 2 [EC:1.4.4.2]
K00284	LinDA	negative	positive	0.676978051580192	BH	0.998916294953412	GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00285	LinDA	negative	positive	0.134598029217622	BH	0.567559667715439	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]
K00286	LinDA	negative	positive	0.977583004091756	BH	0.998916294953412	proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
K00287	LinDA	negative	positive	0.968585614906011	BH	0.998916294953412	DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]
K00289	LinDA	negative	positive	0.0815330564447662	BH	0.410408305821819	ALDH1L; formyltetrahydrofolate dehydrogenase [EC:1.5.1.6]
K00290	LinDA	negative	positive	0.73730051206858	BH	0.998916294953412	LYS1; saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]
K00293	LinDA	negative	positive	0.889898496123261	BH	0.998916294953412	LYS9; saccharopine dehydrogenase (NADP+, L-glutamate forming) [EC:1.5.1.10]
K00294	LinDA	negative	positive	0.878445723442995	BH	0.998916294953412	E1.2.1.88; 1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]
K00297	LinDA	negative	positive	0.965898250299172	BH	0.998916294953412	metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
